Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Blues,Healthcare,365.58869056628305,235.120129305869,6.8839999999999995,7116.0,441.217309329659,299.989702697913,12.0,372.027068864554
Greens,Healthcare,42.633733938445395,297.63327366439097,3.3810000000000002,6619.0,552.2020116242189,255.84308256316,13.0,647.574865576811
Blues,Healthcare,366.346011708294,4.95201908051968,4.391,9609.0,948.099654866382,783.7641470752991,14.0,89.609412709251
Purples,Education,268.976014159339,449.68943371015,3.727,6273.0,410.88789712758796,104.70506194863701,16.0,522.159197614515
Khakis,Healthcare,103.14631492572501,983.0569885336481,12.735999999999999,3264.0,823.193046962842,709.423792397182,14.0,
Purples,Financial,74.7295502393621,417.587502241402,4.056,5944.0,379.067862158185,146.794121561754,10.0,511.494014759176
Blues,Education,669.720584425918,796.849994221702,9.99,4010.0,89.6616666577756,629.27350653777,14.0,873.4804936684669
Whites,Healthcare,229.937555805932,546.344427767025,5.867000000000001,4133.0,415.013843967404,113.753040266965,9.0,440.256368810325
Violets,Environment,20.419343578787302,3.6200007332677,9.918,6082.0,63.9121222516897,766.477165973696,11.0,111.513828858733
Purples,Education,69.4572640542786,420.95641643306703,1.795,8205.0,367.737774569903,154.087723524842,13.0,501.35726277620995
Purples,Environment,128.29765705068502,361.284858546315,1.446,8554.0,396.965096363861,174.825954225207,14.0,473.428729143494
Greens,Education,127.17572819867901,247.548411045665,5.218,4782.0,481.35657280374,283.881385616905,15.0,628.4883611716771
Browns,Social,178.391598261139,503.10210231589303,4.306,5694.0,465.451508498768,53.13907694323171,7.0,459.744066343087
Khakis,Financial,234.63139472971199,795.403859795402,12.784,3216.0,785.681403940544,554.828784437808,11.0,872.770271214423
Purples,Education,323.57734069535996,388.530281341041,4.401,5599.0,434.02448010166097,144.557215340989,12.0,564.175704930896
Browns,Healthcare,175.682002272641,503.726830675106,0.5530000000000009,9447.0,481.17262374424,22.8464567138898,7.0,487.606404039878
Yellows,Financial,359.568852606912,259.837972488071,8.531,5469.0,540.553133113588,262.86905148563596,11.0,598.882668678536
Khakis,Healthcare,23.844148227635998,4.531497261715691,11.722000000000001,4278.0,107.886552694254,779.46479738637,14.0,43.5754415011605
Greens,Healthcare,188.966754218647,297.595908147319,5.195,4805.0,493.323539027573,253.85412873938,14.0,653.068374095385
Browns,Financial,107.275199490958,495.483342619401,6.421,3579.0,437.70732115510594,87.3115398378292,6.0,438.987485240436
Reds,Foreign_Affairs,233.51508136110402,567.505385663912,5.9879999999999995,6012.0,484.850651197623,121.112909677379,6.0,599.4075300354621
Khakis,Financial,240.39992139583302,986.6493300710789,7.11,8890.0,956.227551796474,809.0385576482561,,957.790605282302
Purples,Education,33.9752485332865,416.13821813955497,3.733,6267.0,478.713403559885,86.6706749711261,13.0,494.911949770542
Khakis,Education,44.271878430267,973.6654211016802,7.693,8307.0,852.8529634932061,713.8094231410671,15.0,900.8238360821539
Blues,Healthcare,559.4463946259191,232.793747680262,9.36,4640.0,263.70796700939496,432.447781929383,12.0,744.495353661478
Greens,Social,189.32381986370498,276.631380673353,3.571,6429.0,491.242576926935,263.731394083494,9.0,639.942901450734
Greys,Military,135.783860678139,636.3738411095691,7.372999999999999,4627.0,500.10493138015505,152.8522955572,9.0,430.963859410212
Browns,Environment,80.54580532707021,319.643913861097,5.055,4945.0,346.320548873892,260.652334265063,8.0,391.400055929753
Greens,Healthcare,67.3032188970681,311.109255228417,2.23,7770.0,514.8309251723861,243.680406371081,12.0,653.2333862033439
Purples,Social,202.945896330226,461.788531471019,6.8629999999999995,3137.0,502.979252959245,46.29060823522921,12.0,474.041800227076
Blues,Financial,385.655470212209,455.42836422100703,5.249,8751.0,898.352307965979,444.745298944316,9.0,307.315831072628
Turquoises,Healthcare,173.94352180358996,61.976546072401106,12.939,3061.0,18.378107739877397,818.150912717874,11.0,4.47328761588874
Oranges,Military,170.223451246122,330.71445441213297,6.027,5973.0,494.933699907551,176.39789348618802,9.0,549.324978304668
Turquoises,Healthcare,55.9720505908596,755.2674300968649,8.161,7839.0,997.579396806994,694.968135146107,12.0,912.5942218128951
Turquoises,Financial,,861.007675528526,8.193,7807.0,921.6780284049061,,9.0,956.422240161481
Purples,Social,111.995069222428,423.22316002733004,3.589,6411.0,419.534219181317,129.160688535001,10.0,434.326120688005
Purples,Environment,221.19513036654598,389.834498258894,2.42,7580.0,421.00147676997,139.570234135108,15.0,533.206111035978
Purples,Education,315.630607290328,356.306284747479,2.51,7490.0,423.186147413107,163.362170854298,15.0,
Khakis,Social,109.554692875203,937.651698092629,8.456,7544.0,677.523007616401,601.078928097661,12.0,871.809696923707
Khakis,Social,30.573598730704898,258.927545736993,6.831,9169.0,370.28590019326697,519.754787293387,9.0,58.1817534083353
Purples,Healthcare,47.238195914066296,456.784343974465,6.895,3105.0,439.592009832031,86.0251161269889,10.0,543.400488508899
Purples,Environment,303.079846940624,359.498849046928,4.67,5330.0,381.680997928061,184.38389793232,13.0,483.95437298579697
Browns,Education,46.298748080467796,516.117816979524,0.163,9837.0,477.212196202222,33.231223520040196,10.0,481.965416818583
Purples,Financial,249.009235193026,432.422500665509,4.058,5942.0,454.026807284933,84.93988186965801,12.0,476.88008072437003
Purples,Environment,38.638013759847105,502.57060761629896,5.249,4751.0,434.59969903997705,69.6968293074376,15.0,476.04502919368304
Pinks,Healthcare,55.3277157969136,290.49065184719797,4.2010000000000005,5799.0,401.871486947529,243.844424504106,7.0,577.050187049985
Khakis,Social,194.840716111279,961.626505233829,7.4910000000000005,8509.0,956.99698489625,796.666542345786,9.0,
Browns,Education,51.204227084402895,484.17384142564003,6.973,3027.0,475.122698662194,42.75534556823779,9.0,469.0375686099
Khakis,Financial,127.191743064472,29.501822550468198,7.642,8358.0,477.79902885667997,675.8785744269741,12.0,15.2831452627209
Greys,Military,206.56421827768298,577.672776481641,2.859,9141.0,447.61497742888497,94.9895770504463,8.0,515.6770198723931
Khakis,Social,36.307348037576105,963.6277681596629,9.437000000000001,6563.0,912.753794691525,747.1483614719631,12.0,915.8296184848731
Browns,Education,131.884613881896,306.773830369981,1.138,8862.0,378.67477733488505,246.788865192338,10.0,
Khakis,Social,200.648922129484,956.374852574867,6.9110000000000005,9089.0,890.75053948909,724.822842080567,9.0,905.467831310948
Greens,Financial,37.3808656992597,302.839222575663,5.0280000000000005,4972.0,524.021028735988,250.377173174242,12.0,652.444569829891
Khakis,Financial,162.958583752463,106.92381244833099,6.172000000000001,9828.0,441.29400246310996,555.690971321296,10.0,111.62238447478799
Greens,Social,206.426412127173,300.233285812887,4.933,5067.0,488.018081693094,267.876416263254,9.0,678.065908939963
Khakis,Healthcare,257.20981243962996,832.336383888758,8.972999999999999,7027.0,518.971283454448,358.502044977138,14.0,633.1027219880381
Greens,Social,228.149111858184,307.328962294171,5.659,4341.0,514.406250410296,226.797017091823,9.0,618.773810834811
Purples,Healthcare,86.2442489081613,448.33556191073603,1.442,8558.0,401.11168424577795,115.45292275676901,11.0,529.686094679067
Khakis,Healthcare,61.668697866212796,374.785017617473,11.55,4450.0,487.988483277149,389.527286777654,12.0,131.342382694564
Purples,Environment,298.850276190872,355.890049829273,4.475,5525.0,429.30515451292604,169.10358256264098,12.0,553.203220944499
Yellows,Environment,321.091832756954,271.8609383707,5.194,8806.0,353.791788597323,286.104847190852,11.0,408.17565103180397
Oranges,Other,317.16238394907504,219.923560572449,5.852,6148.0,630.523286522366,316.998746156499,10.0,570.774747034364
Pinks,Financial,191.80932972155,713.446870060357,2.2880000000000003,7712.0,670.303660212982,273.083831615027,7.0,496.553832702438
Reds,Foreign_Affairs,40.91501358393511,539.990939023718,8.561,3439.0,454.685971215718,113.63549699479799,8.0,596.230918984458
Browns,Financial,31.9675525015416,340.867097271158,4.625,5375.0,422.151186260545,188.64205029496898,5.0,435.17635764674895
Whites,Healthcare,57.091103994695,326.86859881084,0.47700000000000004,9523.0,302.673541152545,267.123896567035,8.0,549.426335876308
Khakis,Education,146.843016116656,183.61786744426,8.937000000000001,7063.0,399.511142750271,351.33588204786105,14.0,384.92942260302004
Purples,Healthcare,175.66020576058202,391.33457387427904,0.880000000000001,9120.0,403.612981042541,147.928500090144,13.0,528.0037297574739
Khakis,Education,333.582669381757,920.0262468835609,10.965,5035.0,720.123680308461,602.721843885075,15.0,872.0176587107021
Greys,Military,222.143374343124,529.201825555934,5.971,6029.0,689.8402957218599,192.111053137846,8.0,
Greys,Military,139.281619252653,477.821502491396,2.717,9283.0,608.661080536821,122.209444231862,9.0,448.657696932335
Violets,Environment,65.0569401800893,91.6491471946896,10.315,5685.0,157.195484923262,610.86861152478,14.0,201.84717676602298
Purples,Education,260.316819298325,415.202391773393,5.435,4565.0,466.202088619748,98.73704657012091,14.0,462.369278630755
Khakis,Environment,150.101631060932,62.3170163633158,12.222000000000001,3778.0,247.066823067144,621.950982133168,11.0,137.672195356256
Greys,Foreign_Affairs,37.5349724425321,571.362476584336,6.388999999999999,5611.0,605.4868671364341,127.37863814628099,8.0,502.288067632637
Purples,Social,276.060077987815,401.8460707104,5.577000000000001,4423.0,428.22318748959,128.996741793415,12.0,543.058735979759
Khakis,Healthcare,128.391035832401,8.51499792842414,7.611000000000001,8389.0,54.93861041031779,801.6487099552361,14.0,49.4408957660522
Khakis,Healthcare,90.85638145218641,77.1149866694907,6.9879999999999995,9012.0,487.314394209534,525.149462688176,12.0,188.89021380248403
Khakis,Social,225.460298359148,434.926743060662,10.032,5968.0,470.506620244123,273.639366938095,9.0,235.852096506211
Blues,Environment,666.572125233266,795.768104493618,6.632999999999999,7367.0,630.918858572841,323.564496723121,15.0,491.312976693735
Pinks,Social,187.659450253661,291.994146319465,3.056,6944.0,377.514381403346,247.451332944917,8.0,554.433447877601
Pinks,Education,315.551085802943,701.607663636931,5.644,4356.0,657.852590380783,256.070816115498,11.0,496.971380018552
Khakis,Social,136.581964655047,972.6348326883129,10.333,5667.0,815.595651743934,659.419108608965,11.0,834.438724325778
Turquoises,Education,126.417134344153,707.629802403972,8.645,7355.0,992.552053149234,708.577547231164,12.0,965.1499548879849
Purples,Education,88.7131596277271,372.33869249163104,2.479,7521.0,420.093397424569,150.887706327782,13.0,490.800796177683
Violets,Social,20.054573160863,155.513418938827,8.685,7315.0,31.8343244509587,667.270715542433,12.0,172.28044988587502
Browns,Financial,38.036322311389,349.28100742535105,2.451,7549.0,407.306335482686,187.18555973161702,5.0,438.925425849431
Browns,Financial,309.36609545401296,481.69466948683896,4.784,5216.0,454.46380681503194,70.31151177166029,6.0,
Purples,Financial,250.55122412856002,454.734961445489,1.765,8235.0,453.261294386998,93.98178755122521,8.0,432.182995689847
Greens,Healthcare,251.73144413884899,274.378107361946,3.2769999999999997,6723.0,483.220282259063,263.63816049013803,12.0,635.34504904717
Greys,Military,53.494881128142296,449.841913470214,7.6,4400.0,552.122656858248,112.45616703977699,6.0,413.89666381036005
Oranges,Other,194.24723683519798,556.9672840676529,7.7010000000000005,4299.0,278.396146247374,235.754512797455,9.0,443.19638345751605
Khakis,Healthcare,14.5245456742411,16.183451594876303,9.452,6548.0,15.456486260518401,840.3312188366499,10.0,12.869947412562698
Browns,Financial,56.2479486524082,330.141072893419,5.499,4501.0,383.210785103611,218.32241532483502,6.0,428.077116302557
Purples,Environment,173.490277412554,362.82117839066706,1.55,8450.0,414.592971739853,177.257564802575,12.0,427.144974741722
Purples,Social,33.2485934892983,435.61288084970397,5.659,4341.0,388.623759443917,134.048141718204,9.0,462.33653991966696
Reds,Other,308.060350746563,539.327271908578,5.172999999999999,6827.0,514.349019957491,159.588709479224,11.0,654.000089297807
Turquoises,Environment,28.6943881989413,232.212608214468,7.686,8314.0,94.0735702549918,,15.0,75.95801126193881
Greens,Environment,114.643227055137,263.732737464901,4.922,5078.0,494.990907877863,261.599290896114,11.0,612.1912592300849
Reds,Other,165.914019532227,471.284270474465,3.7739999999999996,8226.0,487.191011302435,43.599811757442,8.0,530.203977745429
Pinks,Environment,121.190806406346,311.826233858159,6.954,3046.0,448.436424903891,200.023214353367,8.0,455.941882251319
Browns,Education,90.9491214101407,505.250070906391,2.022,7978.0,468.33909852447505,36.9236976192292,10.0,481.74120707409105
Turquoises,Financial,101.18079751609899,153.593824827112,10.794,5206.0,71.3624208371286,653.707296079212,9.0,148.42381127459998
Browns,Social,198.782910717091,319.648909370746,4.63,5370.0,378.23960564139395,235.708788358456,6.0,409.410136417551
Reds,,103.80196664393101,368.857088925445,3.383,8617.0,495.26204595492004,149.453636286525,7.0,571.5225703231021
Greys,Military,34.1869742774336,436.041598334822,8.207,3793.0,639.730209699225,157.558274034833,5.0,465.223555807388
Khakis,Social,279.374790513795,90.0097453567701,11.036,4964.0,96.3190803304315,708.813301111554,9.0,86.0362310238138
Whites,Financial,106.565138694788,555.499870907107,4.039,5961.0,424.404284216834,94.8264308322245,6.0,485.960624340665
Blues,Environment,425.970720541931,313.794140005484,7.492000000000001,6508.0,351.82186425663497,270.436542605761,12.0,628.477785503492
Greys,Military,26.201791758983003,446.485646926913,3.0410000000000004,8959.0,508.23190173954004,63.4343186008356,7.0,466.949091006874
Turquoises,Education,64.5062179422072,281.606660573743,11.556,4444.0,256.58630699182004,508.011503494555,14.0,111.24582184474801
Oranges,Other,146.631586325539,301.78664139650397,6.279,5721.0,602.680092546644,273.402778709716,10.0,657.85228054079
Whites,Social,62.434913431508704,517.087571716635,3.253,6747.0,401.81719065494104,104.169365158957,8.0,469.678267207154
Khakis,Healthcare,81.5119895338966,23.863160440247697,8.812999999999999,7187.0,181.758799124509,732.059312051489,13.0,44.00977593738379
Khakis,Education,251.770162792759,12.540684744630699,9.461,6539.0,405.91756324283796,700.5495978415829,12.0,5.731196512864
Greens,Education,183.03436624404998,303.23545798244203,5.175,4825.0,534.553001958806,254.711170495191,12.0,658.0113459068219
Browns,Social,60.6307678587508,477.210843793983,4.425,5575.0,,50.962486387044,7.0,476.24928600539397
Greys,Military,304.124922813625,388.486077784023,7.648,4352.0,548.29601675123,132.570640863646,6.0,447.017788485456
Khakis,Education,288.525607089539,742.809723534603,12.048,3952.0,715.160701889545,535.020436361326,13.0,925.4364557060339
Khakis,Healthcare,67.50944404329489,3.3434502895298905,10.151,5849.0,20.782464533112897,850.687812164263,10.0,2.65446710003063
Purples,Environment,139.27416564216298,379.57676915151296,5.766,4234.0,428.73168434273,152.148000566305,15.0,559.733464085989
Turquoises,Environment,,819.1362250363451,12.704,3296.0,904.218652069578,704.391131026585,14.0,980.547829729275
Khakis,Education,219.76642123393,960.204334184034,7.126,8874.0,745.233890716918,721.0007269812739,14.0,997.909989806991
Pinks,Social,22.5878817628423,718.2964183165891,2.208,7792.0,641.539787334577,260.480262670386,6.0,512.772219551232
Whites,Environment,77.2093188019639,264.575768053053,6.155,3845.0,268.942592229629,331.27836198792403,9.0,469.450720990038
