Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Khakis,3.0,637.766389123667,27023.749810291603,Financial,212.588796374556,Yes,127.117469364091,Yes,Female,By_16:00,0.711851108586416,0.7138952419627459,20.13188181445,2.5433349981904,26.9850658718497,12.795,3205.0,57.3965004645288,137.297704466619,,15899.923882245801,No,16158.8510175307,11.7174103139994,644.3259630086139,28.8031867705286,45416.585140356794,60.0,Below_30,1.0,196.173388472165,8.0,Foot_or_bicycle,Industry_or_other,119.787415031598,3.0,Yes
Khakis,,86.5568902819202,88.1850175125312,Environment,28.8522967606401,No,3.0564297270376097,Yes,Male,After_16:00,0.777293297229335,,645.41701413691,7.15524913743138,22.3137612454593,6.914,9086.0,99.0787645336241,5.2480889717117,41.0604752137994,518.389539066796,No,9.34176267631917,2.2908707889603197,860.064599136456,69.8171743191779,871.307325124682,90.0,30-45,2.0,6.04159948137952,15.0,Motorcycle_or_truck,Student_or_Unemployed,2.02535286827047,1.0,Yes
Purples,7.0,815.291711149438,110423.96956374,Social,271.763903716479,No,406.32316526826696,Yes,Female,By_16:00,0.8002281142398721,0.17884918721392798,933.767239563167,5.1235833321698,27.5693822884932,1.032,8968.0,76.164203719236,421.10712696088797,4905.44590660445,52724.626654335,Yes,165098.514633623,20.5208948869412,125.484257081679,19.0042880596593,74137.3832669363,70.0,30-45,1.0,683.293137050397,10.0,Car,Hightech,527.328812517542,0.0,Yes
Purples,9.0,866.41078760056,112144.39499199,Environment,288.803595866853,Yes,388.306782176258,Yes,Female,By_16:00,0.8433392860461031,0.0502532771788538,98.7395292613655,2.01064317021519,6.73821531236172,4.771,5229.0,44.4858013419434,362.217503480007,4607.5028287226005,47034.8985454401,Yes,150782.15708408,19.0320125966753,177.378138645373,75.7831707363948,83706.3205814915,90.0,30-45,0.0,613.876061133178,14.0,Foot_or_bicycle,Student_or_Unemployed,498.099259567093,0.0,Yes
Purples,2.0,224.675975142436,25752.944633377003,,74.8919917141454,Yes,343.867802737483,Yes,Male,After_16:00,0.5508087277412409,0.940882586175576,467.717712279409,6.60059930756688,0.95203083474189,2.9130000000000003,7087.0,17.683066776953602,462.777486900412,4364.23300117566,,Maybe,118245.065759505,21.5122636396176,174.321714213493,85.0787012139335,5693.70241462577,60.0,30-45,3.0,666.881807255893,11.0,Foot_or_bicycle,Services_or_Retail,431.990577543547,0.0,Yes
Greens,9.0,932.810464030773,82589.71512464559,Financial,310.936821343591,No,265.615743956495,,Male,By_16:00,0.9743277411907908,0.492375864647329,701.2917785905299,1.8886615568772,38.864443334750796,0.0909999999999993,9909.0,,500.229160978819,3656.6157615225798,58969.65244842481,Yes,70551.7234375621,22.3658033832639,266.888489556479,19.9477953370661,97002.6436885999,60.0,45_and_up,2.0,790.590687164823,9.0,Car,Public_Sector,627.6457357764721,0.0,Yes
Blues,5.0,1573.6306085694198,260889.536622707,Social,524.543536189805,Yes,497.364887036383,Yes,Male,After_16:00,,0.58970356779173,369.898712495342,8.055408562067901,18.5440835775807,9.413,4587.0,2.3630245123058597,902.5743622332809,6778.797594830389,99545.4163448885,Yes,247371.830856714,30.0428753988908,514.926552098935,74.4780865497887,275680.464894695,70.0,30-45,3.0,1272.58089920506,10.0,Foot_or_bicycle,Public_Sector,821.0549689829351,0.0,Yes
Browns,4.0,166.39737763616898,17679.0380184373,Financial,55.465792545389604,Yes,318.737679696363,Yes,Female,After_16:00,0.2024226996582,0.5622812728397549,670.852832961828,1.60310640465468,92.99164696130899,1.145,8855.0,71.0598150268197,390.417820190645,3968.21243734492,45991.5594469603,Maybe,101593.708458221,19.758993400237898,231.70512377970798,24.687045835889897,3141.9199352335804,60.0,45_and_up,3.0,586.284442594924,5.0,Car,Services_or_Retail,406.069272907415,1.0,Yes
Greys,1.0,78.7462943063897,12126.7100213453,Foreign_Affairs,26.2487647687966,Yes,461.99164525109705,Yes,Male,By_16:00,0.22463985276408502,0.32411105767823806,597.630043281242,6.29018257604912,37.7394543262199,6.78,5220.0,88.7656052131206,616.461281040661,5852.83901459229,68623.0707874414,No,213436.280281815,24.8286383243355,122.524137475282,17.9541556630284,725.2464166564121,40.0,Below_30,1.0,849.9775856121381,6.0,Public_or_other,Student_or_Unemployed,497.926536300867,2.0,Yes
Greens,8.0,179.28170273610402,14623.5785408465,Environment,59.7605675787012,No,244.70280543417005,Yes,Male,By_16:00,0.5320796889718621,0.709359041415155,791.088705183938,8.4102253196761,19.509951956570102,1.599,8401.0,74.8056296724826,505.0294589709599,3457.08697228362,58481.222423215804,Maybe,59879.4629873533,22.472860498186698,276.157120482014,74.85954491421579,3641.0860049072103,90.0,Below_30,1.0,781.581967816369,15.0,Motorcycle_or_truck,Student_or_Unemployed,605.170348398176,0.0,No
Greys,8.0,,46019.3464871088,Military,81.7182094377405,No,563.146779692597,No,Male,By_16:00,0.7833110664505508,0.290195193141699,558.947049546987,6.063575786538419,15.073421737179197,4.854,7146.0,43.8216142356396,515.595899076155,6662.65959507828,62174.2501851607,Yes,317134.29547814303,22.706736865436103,65.35709989663471,69.1342496778816,6769.58396314817,30.0,45_and_up,2.0,767.1571394050619,7.0,Car,Public_Sector,493.612304534526,1.0,No
Khakis,7.0,493.785815938364,105426.53217703699,Social,164.595271979455,Yes,640.51980903921,No,Female,By_16:00,0.903840746963397,0.923273328924552,795.0113341212269,5.440146306063981,63.8531276257709,6.754,9246.0,33.0521862255409,582.364956615493,7569.928003623091,79321.2510730972,Yes,410265.625771627,24.1322389474224,478.293318943015,26.8374558538198,27266.198829970097,,30-45,7.0,1063.0330025142,12.0,Public_or_other,Services_or_Retail,949.7051213126621,0.0,Yes
Khakis,5.0,221.837034272182,63390.866381867,Healthcare,73.9456780907273,Yes,857.262628710903,No,Female,By_16:00,0.915623621549457,0.9469457669183609,959.274317137897,9.9785832199268,81.0216144658625,8.631,7369.0,97.26690270472321,674.804725917056,9922.235738943142,90446.6353259629,No,734899.2145843271,25.9770037902191,601.842249035224,16.3020063657314,5551.90898638819,,30-45,3.0,1168.89383281629,13.0,Public_or_other,Hightech,951.6866332397,0.0,Yes
Purples,5.0,961.32739051691,145304.046158786,Education,320.442463505637,Yes,453.448162172894,Yes,Female,By_16:00,0.0319243746344,0.104563526576385,308.635282330215,6.1855621403083205,45.2395548811182,,9559.0,98.6123348586261,422.329435101642,5379.14049193222,53525.6468576156,Maybe,205615.235777975,20.5506553448215,93.4459316109207,5.02220883499831,103013.814881067,100.0,30-45,3.0,686.977683733659,15.0,Foot_or_bicycle,Services_or_Retail,523.072751849783,0.0,No
Greens,8.0,109.076523364753,10327.2259771405,Social,36.3588411215842,No,284.036169981496,Yes,Female,By_16:00,0.833655669121072,0.8595148781314491,353.82499825209396,3.72956895502284,46.272070077247896,0.32900000000000107,9671.0,86.1840716097504,541.271021425225,3922.90374266541,63220.77212606349,Maybe,80676.5458577574,23.2652320303328,269.653973954091,4.2786429170519105,1368.32416882619,70.0,Below_30,3.0,843.6013519843319,11.0,Foot_or_bicycle,Hightech,656.10763140696,0.0,Yes
Purples,10.0,532.637281820752,82552.95261974519,Education,177.545760606917,Yes,464.967185572602,Yes,Male,After_16:00,0.55563283036463,0.7959462653379891,724.2378201335671,3.3827557391487098,10.0397213827819,3.5,6500.0,5.40168762672693,437.89937372916495,5525.470603184351,53531.075225248,Maybe,216194.48365930602,20.9260453437616,81.4439777989337,40.0508160935715,31710.042870095698,100.0,Below_30,3.0,,12.0,Motorcycle_or_truck,Industry_or_other,460.638398790462,1.0,No
Violets,10.0,139.68303479596,537.7182078154229,Healthcare,46.5610115986535,No,,Yes,Female,By_16:00,0.7670599340926859,0.7136858126614242,88.27117993496358,8.58252343721688,70.83638876210901,8.196,7804.0,71.269196155481,9.25954878077333,134.00589420815902,3300.2667227177803,Yes,133.372001996959,3.04295067011829,798.26125227556,44.558998639695304,2224.4888126886,80.0,45_and_up,1.0,60.8618372160463,11.0,Foot_or_bicycle,Student_or_Unemployed,102.746750693768,1.0,No
Oranges,10.0,234.664662675352,17492.176181314,Military,78.2215542251174,Yes,223.623480185173,Yes,Male,After_16:00,0.197360403370112,0.5151451062411071,895.448322407901,4.70296589424834,30.6271375156939,6.292999999999999,5707.0,48.13576200976971,555.5872061498919,3347.40921415151,58936.4804007724,Maybe,,23.570897440485602,284.113723024053,93.9672353910282,6206.83309961811,30.0,45_and_up,2.0,754.736588893271,6.0,Foot_or_bicycle,Industry_or_other,464.6915106797,2.0,No
Purples,10.0,747.084326692661,115777.30704632199,Financial,249.028108897554,Yes,464.916621496534,Yes,Male,After_16:00,0.604003025917336,0.5865896174218511,,5.45990986283869,37.8470304887742,4.79,5210.0,9.29818977601826,414.281355428788,5477.72892582292,54355.1562437459,Yes,216147.46494375198,20.353902707559303,121.51189311425101,20.986349624581603,62274.0271299895,60.0,Below_30,1.0,708.6723873399491,11.0,Foot_or_bicycle,Public_Sector,578.6550106087719,1.0,Yes
Violets,7.0,409.637707601559,37797.2441062684,Education,136.545902533853,Yes,276.809800989067,Yes,Female,By_16:00,0.8764159786514941,0.447822842746973,726.290027145296,9.556224858388301,99.6396302711219,12.251,3749.0,46.3622755138204,181.506806501291,3131.11162289325,30134.4353804088,Maybe,76623.66592360691,13.4724461958952,389.761470677021,95.8936825860292,18791.329401318402,100.0,Below_30,2.0,428.170241678141,16.0,Foot_or_bicycle,Services_or_Retail,474.26627145614503,1.0,No
Violets,1.0,235.599871137936,75100.4881699138,Education,78.53329037931191,Yes,956.288572746438,No,Male,By_16:00,0.5065053484868259,0.916712645674124,752.6965949218719,1.3805349636822901,59.552551736123895,9.496,6504.0,40.024400409311106,977.6842575295731,11518.2542425235,114336.861505644,No,914487.83436542,31.267942969270802,754.0973702408529,64.2516595311463,6256.01098818063,,45_and_up,2.0,1407.3971926727402,13.0,Public_or_other,Industry_or_other,863.7050072429699,0.0,No
Browns,2.0,439.57293703588095,46621.817446817404,Financial,146.524312345294,No,318.184857520097,Yes,Female,By_16:00,0.493172350339592,0.6878587217070159,957.891040015966,2.52383697545156,25.7038152543828,0.882999999999999,9117.0,28.4421936841682,363.17408289546404,3908.1967409919002,43781.0858039172,No,101241.603555084,19.0571268268715,246.532300389356,33.3850494353101,21625.898420606398,60.0,45_and_up,2.0,561.240738497893,5.0,Public_or_other,Services_or_Retail,405.13115627993204,0.0,No
Purples,9.0,268.646189831984,38446.6866403891,Environment,89.5487299439946,,429.338156604057,Yes,Male,After_16:00,0.7056433390825991,0.8596994658000771,274.85032239928796,8.09934471501037,84.8980941344053,2.222,7778.0,19.9743435019627,328.579014957453,4950.539595955471,42495.064312505296,Yes,184331.252716169,18.1267486041334,216.93091727991,65.0130412075669,8118.52376452647,90.0,Below_30,1.0,532.350460722986,11.0,Car,Hightech,387.391063201745,0.0,Yes
Purples,10.0,548.936924473915,85058.5788056328,Healthcare,182.978974824638,Yes,464.854384975926,Yes,Male,After_16:00,0.48303987574763596,0.0446740386541933,98.9466577302665,7.955575645901259,96.54938217718149,0.73,9270.0,44.8638282949105,382.358412963937,5413.26067568714,48452.561713995994,Yes,216089.599231347,19.553987137255103,139.821293732146,75.18330155871809,33674.2842027003,80.0,Below_30,2.0,607.159404345359,14.0,Foot_or_bicycle,Services_or_Retail,433.102788360448,0.0,No
Browns,8.0,217.67242265954,24566.4159863835,Healthcare,72.5574742198465,No,338.578709506179,Yes,Female,After_16:00,0.5191581940744071,0.12620156141929303,980.2336557768291,7.02267334563658,99.9932315899059,3.343,6657.0,15.336948889307699,401.964277681733,4189.71565042526,47211.215984904906,Yes,114635.54253087,20.0490468023229,211.73534132906002,48.627120628953,5347.14453938354,80.0,Below_30,4.0,597.761279750291,7.0,Foot_or_bicycle,Services_or_Retail,404.271117772227,0.0,Yes
Khakis,2.0,384.682837830842,116025.80865218,Financial,128.227612610281,No,904.842617672487,No,Female,After_16:00,0.8774523562751709,0.631585753522813,656.404056353495,5.488425889052451,36.7386308731511,9.406,6594.0,49.562324397265904,861.698840395547,10771.823857516,105266.107707836,Yes,818740.162756399,29.3547072953478,680.7800802677,38.5855762520805,16580.5482483425,60.0,Below_30,2.0,1321.40182629194,9.0,Motorcycle_or_truck,Industry_or_other,910.777216337397,0.0,No
Purples,3.0,722.491000147289,114622.66370382301,Environment,240.83033338242996,Yes,475.947784873952,Yes,Female,After_16:00,0.9591565600130708,0.498073972761631,949.0040054079151,2.73935965495184,82.84898214042191,0.41200000000000103,9588.0,97.11935268715021,416.489083193201,5592.45601512593,52771.47741715019,Yes,226526.293926422,20.408064170645897,87.1147560491041,73.4481024090201,58250.0798104746,90.0,45_and_up,3.0,669.418397249036,,Motorcycle_or_truck,Hightech,493.966887775519,0.0,Yes
Reds,7.0,31.6074504927579,6388.37516273158,Foreign_Affairs,10.5358168309193,No,606.348351082161,No,Female,After_16:00,0.363104578107595,0.8309501407202329,96.7280957847834,8.37545005371794,90.1071457890794,2.864,9136.0,1.59167635720223,460.89597043053703,6985.27545168268,59499.0086703301,No,367658.322860055,21.4684878468545,118.778546332317,64.4182650605217,131.539253125601,40.0,30-45,2.0,743.2544490933169,7.0,Foot_or_bicycle,Student_or_Unemployed,535.626481195234,0.0,No
Khakis,8.0,495.765730587651,2014.39197067637,Healthcare,165.25524352921698,Yes,12.189579753457199,Yes,Female,After_16:00,0.39501354703679703,0.27718836837448196,137.500299373642,4.84648118726909,40.4934082645923,8.312999999999999,7687.0,36.411320976913,51.4969263458624,224.889650226296,4507.593706522921,No,148.58585456589302,7.17613589237707,825.422788257383,53.7477277219296,27484.55075743,80.0,30-45,2.0,51.4926426223861,13.0,Foot_or_bicycle,Services_or_Retail,7.85290187152835,0.0,Yes
Purples,7.0,233.813970752224,29656.405280491403,Environment,77.93799025074141,Yes,380.512830585971,Yes,Male,By_16:00,0.116891890298575,0.8152407980524,104.93060550652399,3.23552762623876,66.8402187991887,5.875,4125.0,51.2512848945335,432.59589858844396,4670.32010303659,52996.9773386108,Yes,144790.014240547,20.798939842896896,138.40118921401898,25.7735139224678,6162.26831457541,90.0,45_and_up,3.0,686.530794648496,13.0,Foot_or_bicycle,Services_or_Retail,518.2864057205979,0.0,No
Reds,4.0,623.672075087526,101832.85100510801,Foreign_Affairs,207.890691695842,No,489.838434681318,Yes,Female,After_16:00,0.409827347379178,0.6473264682572341,174.103945260867,8.70347707998008,45.73267409577971,8.902000000000001,,52.125600515864804,440.526146864684,5779.43664054255,56497.3609791129,Yes,239941.69209104398,20.9887147501862,86.57524072763951,86.0652534756809,43436.430385471496,,45_and_up,2.0,726.501198262778,8.0,Foot_or_bicycle,Public_Sector,562.087645232862,0.0,No
Purples,8.0,849.762251749115,107756.196455308,Education,283.254083916372,Yes,380.42239308762004,Yes,Female,By_16:00,0.1286619247403,0.216572532895952,276.619818294421,9.382032682187859,23.932198970578604,5.792000000000001,4208.0,77.1583390189335,408.514172724963,,50368.4712366876,Yes,144721.197162511,20.211733540816397,151.051312312071,0.254128850065172,80526.1301392193,100.0,Below_30,2.0,649.621445548208,14.0,Public_or_other,Services_or_Retail,487.83290157395896,0.0,Yes
Khakis,10.0,75.94438465010191,691.3443581580909,Environment,25.3147948833673,Yes,27.309893733815198,Yes,Female,By_16:00,0.19890627264976501,0.322732148924842,295.739518478513,7.82172034028918,59.2706595547497,11.290999999999999,4709.0,73.42893320601429,198.383543640375,669.866024618903,19144.511170119,Yes,745.830295752281,14.084869315701,676.147505002899,11.7802874417976,676.153634870326,90.0,30-45,0.0,242.35355876741798,11.0,Foot_or_bicycle,Student_or_Unemployed,122.15476023539699,0.0,No
Violets,7.0,321.182885349285,4519.7085777990505,Social,107.060961783095,Yes,42.216214972512205,Yes,Female,After_16:00,0.20968909864313898,0.0987172084860504,475.461536785588,8.97896421374753,,7.84,8160.0,22.747128945775298,203.49168384366902,829.14551741246,24101.4224944347,Yes,1782.20880660536,14.265051133580599,577.933533504518,61.430130712688,11579.110499704399,70.0,30-45,2.0,341.807878965433,10.0,Motorcycle_or_truck,Public_Sector,308.88748401776,0.0,No
Purples,4.0,175.10880734673302,26520.368089463598,Environment,58.3696024489111,Yes,454.35238509078397,Yes,Female,By_16:00,0.936843459494412,0.966437660390511,268.507309257984,1.53011779533699,37.856266228482106,2.202,7798.0,24.9079559231177,399.15543922568395,5341.8347293592,51194.7111927877,No,206436.08983768398,19.9788748238154,110.70727634435801,61.852379608899405,3475.38009249284,90.0,Below_30,4.0,655.507427468491,13.0,Public_or_other,Services_or_Retail,501.664587312594,0.0,No
Browns,2.0,972.5284127026109,101084.203371265,Financial,324.176137567537,Yes,311.818766580885,Yes,Male,After_16:00,0.692442898638546,0.5812431278172879,143.288720631972,1.4278606488369399,67.9446212481707,2.207,7793.0,49.8591610463336,372.88815341322305,3863.96397263529,44329.805695135,Yes,97230.9431920242,19.3103121003577,248.170180337842,76.03937850799409,105424.34430577401,60.0,30-45,1.0,566.734136256123,6.0,Public_or_other,Public_Sector,399.905843052269,0.0,Yes
Oranges,7.0,999.0987374916859,104130.95334810599,Other,333.032912497229,Yes,312.674661994473,Yes,Male,After_16:00,0.0423192400485277,0.340295975562185,552.300215233117,4.40811692969874,7.25497638341039,6.022,5978.0,55.4908865597099,306.956848545649,3740.6603170360204,39569.6422203587,Maybe,97765.4442533577,17.5201840328704,280.173833462165,95.84558587521309,111253.953718884,50.0,Below_30,4.0,518.3465664731569,10.0,Foot_or_bicycle,Student_or_Unemployed,421.635873165253,0.0,Yes
Khakis,6.0,672.2912447257451,172830.388875354,Healthcare,224.09708157524798,No,771.2299850603799,No,Female,By_16:00,0.09673716500401501,0.640834153397009,115.74964597821199,8.45121960621327,35.875113494694205,9.447000000000001,6553.0,39.3287644023076,731.255430961028,9174.81071252586,91923.77592472859,Yes,594795.689856234,27.041734984298397,523.304970354602,52.934969752095604,50453.5990521188,80.0,45_and_up,0.0,1176.82748858444,14.0,Foot_or_bicycle,Hightech,883.1492044269521,1.0,Yes
